935593e812fb75d82fd0b0762558036d,1LSK8wl2uyBr7oblW2Gz,968c6e2d3c0c1ae32f81cd2635a4f207,0.957198
e7574ed3f7c358f00be9ace32c05d1ec,2PhhyBwkYCGi9e3tkM0n,6_6291767,0.95349
88eb4fe82fec60a6e2dcff23c9660105_0,Bf3Q8reD2N38Bpq6Jy6g,0:1840339:1840871,0.959724
c17830593822ecbe3e78d38da42d8b1c_1,Bf3Q8reD2N38Bpq6Jy6g,0:6135878:1749897,0.959707
2a688e3577c8267a296fb0894cc5f5e9_1,Bf3Q8reD2N38Bpq6Jy6g,0:6247925:1739275,0.959272
e03aef87a5a7bebb7052ade9d624c6b0_0,Bf3Q8reD2N38Bpq6Jy6g,0:6687127:1932452,0.958028
e3a9b125181e550ca139b79545d1038f_0,Bf3Q8reD2N38Bpq6Jy6g,0:7017135:1983462,0.959238
87e10aa1d80fc532a02856bd0ce13de8_1,Bf3Q8reD2N38Bpq6Jy6g,0:7117573:1915714,0.95956
167e191144a63906b959f354d4b85c8a,Bf3Q8reD2N38Bpq6Jy6g,0:7161639:1452688,0.95981
5ed78c8c36fd45ddeebd3755aa762234_1,Bf3Q8reD2N38Bpq6Jy6g,0:7548995:1756023,0.952248
18c839591bab4589d59ff1206854c588_0,Bf3Q8reD2N38Bpq6Jy6g,0:7601562:2128541,0.959079
05784fcf81bdbede465621ca567e611e_0,Bf3Q8reD2N38Bpq6Jy6g,0:7736950:2203004,0.959174
c13a6047382260552568a74b2438e99f,MEnxzBzYYTJqEfrXN4oS,40848406,0.95304
125cc9dd3a8cb2b7a7786a4f37f6c803_0,Mj4rOiIWik5WTwonrWLH,7708,0.952332
3a555c467fd9833ac923ad93d6bb6570,eR46sBuqF0fdw7KWFLYa,5a66fc2d4628391c09c2c8ca,0.950553
17d3de0310dbd2c98e8f823bf06d40eb,oE0bJAVb3aW7fV1rbbSj,21832F54793496C1673325160A,0.95853
87979a187ad2824877595cff53d8ad2c,oE0bJAVb3aW7fV1rbbSj,316325547B349070214368151F,0.95684
aff4286b52b32bfe53829798443609c3,wKDrWY1bHXkZUIE4g04I,679505047,0.95201
e36db64567d975c0fc85dd30a1a8429e_0,Bf3Q8reD2N38Bpq6Jy6g,0:3971810:2220023,0.957056
24f5ae94b7ac00dd1fa3ecfd8932e123,Bf3Q8reD2N38Bpq6Jy6g,0:6440138:2091851,0.959724
634526a9dce3a55fe796f92775f7086e_1,Bf3Q8reD2N38Bpq6Jy6g,0:7788619:1364734,0.959121
4fe3f72fe07ba59f0727ebf8a4e481a6_0,MEnxzBzYYTJqEfrXN4oS,31327541,0.959765
ad9c06c334881d2963144222e166ce1c_0,SBER9VnLAnMRe45PSIoE,1177331,0.957639
95d3b629decb34d8eb9b1b4f3f557ba9,WCZeYdJAYgLrFGIDzkmV,1138650508,0.959004
1ad19f373f98dd0d29647a2e1974dc10,WCZeYdJAYgLrFGIDzkmV,1461751950,0.956927
309825d173355e6f40dd773812d4f4bf,eR46sBuqF0fdw7KWFLYa,588573f182ec397ecd7ed573,0.956238
6a1ff752c79514251ad3030217634506,oE0bJAVb3aW7fV1rbbSj,114324547E3496404323B30089,0.954221
29d083270339b7efdd59b9b02ba4e70d,oE0bJAVb3aW7fV1rbbSj,21C320547A3489526524410889,0.958256
f3a318ad5693164aad9c6b7546e47403,oE0bJAVb3aW7fV1rbbSj,71B327547A3489231742B95700,0.95456
dcaddc00b09691c5c981fe6a065cf339,oE0bJAVb3aW7fV1rbbSj,91D32254763489148735F50624,0.959361
33683ce11798fd745421d354decaecb1,oE0bJAVb3aW7fV1rbbSj,A1132F54743489634165C2851B,0.951458
a851ea01e51414d83f5c3e7bda25774e,oE0bJAVb3aW7fV1rbbSj,B10326547C3496919513F16258,0.952223
2331472003cafb78c24de2005c522888,oE0bJAVb3aW7fV1rbbSj,C12328547C3489C53310B1080D,0.958326
e013c717521534624824103fcb713a8c_39,zQyCacrz902F03okK3Qk,1501404090,0.950487
6e6ea389f9a187fec488a4b3025a4aa9_0,Bf3Q8reD2N38Bpq6Jy6g,0:4878548:1706366,0.95652
5976d66f1204c3baa5ac537df576c2e3_1,Bf3Q8reD2N38Bpq6Jy6g,0:6861068:2136374,0.957503
0cc4da886067deea4d63e42227dbbe10_1,Bf3Q8reD2N38Bpq6Jy6g,0:7582735:2153189,0.959733
bb57f1031ef26551ca24072dc950a4da,Bf3Q8reD2N38Bpq6Jy6g,0:7788824:2049885,0.959079
478b810605c1debf5d4774e4a9a2ce89,eR46sBuqF0fdw7KWFLYa,5a410fdee8ac2b2709c06158,0.956589
0f0e6d59dc16a5caffcca955271c2cb9,eR46sBuqF0fdw7KWFLYa,5d54cfba0cf9a141fba0e6b8,0.95333
4d1fbb26785575809b027f8084ba2c77,eR46sBuqF0fdw7KWFLYa,5d54f341a0914103d9bc720e,0.95362
4a75e6f4627eb83cd367c32c6b69a6c1,eR46sBuqF0fdw7KWFLYa,5d551c0b0cf9a141fba13ab8,0.951075
79a0e9d9248406f894afbd69c90ed0c6,eR46sBuqF0fdw7KWFLYa,5d553390a0914103da3e2150,0.954762
6099dedc04cb91fdb314f143431452ee,oE0bJAVb3aW7fV1rbbSj,B1E32B547E3496312333D91053,0.958683
92bdabf4deb811442d0b1af963a33b14,tAOpW0xGzXg4pg5oMyku,24700356919637,0.950496
54817ed05837b79da2310373ddb0272c_2,Bf3Q8reD2N38Bpq6Jy6g,0:5553511:1714632,0.959558
f9a43e5958ddeee0d252a55581dd1207_0,Bf3Q8reD2N38Bpq6Jy6g,0:6146598:2034825,0.95966
3c4387892ea2451420fc2bdae866de97_2,Bf3Q8reD2N38Bpq6Jy6g,0:6213086:2166095,0.959026
